class_id,class_name,support,predicted,precision,recall,f1
1028,Resume observation,7,0,0.0,0.0,0.0
1029,Release food item,0,0,0.0,0.0,0.0
1030,Reach for and examine canned goods,0,0,0.0,0.0,0.0
1031,Examine canned goods,0,0,0.0,0.0,0.0
1032,Select and pick up a canned item,0,0,0.0,0.0,0.0
1033,Place item back on shelf,0,0,0.0,0.0,0.0
1034,Pick up Dior gift box,0,0,0.0,0.0,0.0
1035,Inspect Dior gift box,0,0,0.0,0.0,0.0
1036,Place back Dior gift box,0,0,0.0,0.0,0.0
1037,Move along the shelf,0,0,0.0,0.0,0.0
1038,Select a bottle,0,0,0.0,0.0,0.0
1039,Place bottle back on shelf,0,0,0.0,0.0,0.0
1040,Pick up another bottle,0,0,0.0,0.0,0.0
1041,Release bottle,0,0,0.0,0.0,0.0
1042,Inspect bottle,0,0,0.0,0.0,0.0
1043,Inspect almond package,0,0,0.0,0.0,0.0
1044,Scan supermarket shelves,0,0,0.0,0.0,0.0
1045,Move along the supermarket aisle,0,0,0.0,0.0,0.0
1046,Reach for canned goods,0,0,0.0,0.0,0.0
1047,Touch canned goods,0,0,0.0,0.0,0.0
1048,Pick up canned good,0,0,0.0,0.0,0.0
1049,Manipulate cardboard shape,0,0,0.0,0.0,0.0
1050,Hold small cardboard pieces,0,0,0.0,0.0,0.0
1051,Prepare to place cardboard,0,0,0.0,0.0,0.0
1052,Prepare to resume cutting,0,0,0.0,0.0,0.0
1053,Reach for next can,25,0,0.0,0.0,0.0
1054,Hold canned food,18,0,0.0,0.0,0.0
1055,Retrieve next canned food item,17,0,0.0,0.0,0.0
1056,Align canned food on shelf,17,0,0.0,0.0,0.0
1057,Reach for next canned food,12,0,0.0,0.0,0.0
1058,Retrieve canned food from box,12,0,0.0,0.0,0.0
1059,Place another canned food on shelf,9,0,0.0,0.0,0.0
1060,Adjust canned food on shelf,16,0,0.0,0.0,0.0
1061,Move hand away from shelf,4,0,0.0,0.0,0.0
1062,Move hand away,4,0,0.0,0.0,0.0
1063,Hold earbud case,20,0,0.0,0.0,0.0
1064,Open earbud case,9,0,0.0,0.0,0.0
1065,sort craft materials,39,0,0.0,0.0,0.0
1066,Manipulate craft piece,38,0,0.0,0.0,0.0
1067,Manipulate craft paper strips,34,0,0.0,0.0,0.0
1068,Operate smartphone,33,0,0.0,0.0,0.0
1069,Release smartphone,18,0,0.0,0.0,0.0
1070,Sort small craft pieces,39,0,0.0,0.0,0.0
1071,Hold product package,0,0,0.0,0.0,0.0
1072,Check phone,0,0,0.0,0.0,0.0
1073,Hold charging cable,0,0,0.0,0.0,0.0
1074,Retrieve items from bag,0,0,0.0,0.0,0.0
1075,Hold items in hand,0,0,0.0,0.0,0.0
1076,Hold and examine item,0,0,0.0,0.0,0.0
1077,Remove item from bag,0,0,0.0,0.0,0.0
1078,Pick up pack from shelf,0,0,0.0,0.0,0.0
1079,fold purple ribbon,0,0,0.0,0.0,0.0
1080,Fold ribbon,0,0,0.0,0.0,0.0
1081,Hold small piece of ribbon,0,0,0.0,0.0,0.0
1082,Position ribbon piece,0,0,0.0,0.0,0.0
1083,Manipulate ribbon piece,0,0,0.0,0.0,0.0
1084,Place ribbon onto project,0,0,0.0,0.0,0.0
1085,Fold and manipulate ribbon,0,0,0.0,0.0,0.0
1086,Manipulate ribbon knot,0,0,0.0,0.0,0.0
1087,Secure ribbon with needle,0,0,0.0,0.0,0.0
1088,Open paper lantern,27,0,0.0,0.0,0.0
1089,Fold paper lantern,15,0,0.0,0.0,0.0
1090,Grasp lantern,15,0,0.0,0.0,0.0
1091,Grasp lantern component,14,0,0.0,0.0,0.0
1092,Align paper lantern edges,29,0,0.0,0.0,0.0
1093,Adjust lantern string,13,0,0.0,0.0,0.0
1094,Release lantern,12,0,0.0,0.0,0.0
1095,Pick up packaged paper lantern component,13,0,0.0,0.0,0.0
1096,Handle paper lantern component,14,0,0.0,0.0,0.0
1097,Open folded paper lantern,16,0,0.0,0.0,0.0
1098,Adjust lantern shape,13,0,0.0,0.0,0.0
1099,Hold paper lantern,14,0,0.0,0.0,0.0
1100,Apply adhesive tape to lantern,16,0,0.0,0.0,0.0
1101,Remove paper lantern part from packaging,14,0,0.0,0.0,0.0
1102,Remove plastic packaging,13,0,0.0,0.0,0.0
1103,Open paper lantern component,15,0,0.0,0.0,0.0
1104,Expand paper lantern,21,0,0.0,0.0,0.0
1105,Align edges of paper lantern,14,0,0.0,0.0,0.0
1106,Mark cardboard with ruler,0,0,0.0,0.0,0.0
1107,Cut along the line,0,0,0.0,0.0,0.0
1108,Release cardboard,0,0,0.0,0.0,0.0
1109,Tear off cardboard segment,0,0,0.0,0.0,0.0
1110,Browsing smartphone content,0,0,0.0,0.0,0.0
1111,Manipulate small component,0,0,0.0,0.0,0.0
1112,Manipulate component on strip,0,0,0.0,0.0,0.0
1113,Place strip on table,0,0,0.0,0.0,0.0
1114,Manipulate component,0,0,0.0,0.0,0.0
1115,Reach for craft items,24,0,0.0,0.0,0.0
1116,Sort craft items,15,0,0.0,0.0,0.0
1117,Place hand on table,26,0,0.0,0.0,0.0
1118,Browse smartphone screen,33,0,0.0,0.0,0.0
1119,Scroll smartphone screen,31,0,0.0,0.0,0.0
1120,Put down smartphone,26,0,0.0,0.0,0.0
1121,Place smartphone down,25,0,0.0,0.0,0.0
1122,Record count on notepad,0,0,0.0,0.0,0.0
1123,Count and record paper stars,0,0,0.0,0.0,0.0
1124,Record star count on paper,0,0,0.0,0.0,0.0
1125,Pick up electronic device,0,0,0.0,0.0,0.0
1126,Connect cable to device,0,0,0.0,0.0,0.0
1127,Place device on lap,0,0,0.0,0.0,0.0
1128,Count and arrange paper stars,0,0,0.0,0.0,0.0
1129,Count paper stars,0,0,0.0,0.0,0.0
1130,Move hand to paper stars,0,0,0.0,0.0,0.0
1131,Resume counting stars,0,0,0.0,0.0,0.0
1132,Reviewing count record,0,0,0.0,0.0,0.0
1133,Write on paper record,0,0,0.0,0.0,0.0
1134,Update paper record,0,0,0.0,0.0,0.0
1135,Adjust cardboard,0,0,0.0,0.0,0.0
1136,Set down scissors and pick up power bank,0,0,0.0,0.0,0.0
1137,Reposition cardboard for cutting,0,0,0.0,0.0,0.0
1138,Arrange cardboard pieces,0,0,0.0,0.0,0.0
1139,Mark cardboard strip with pen,0,0,0.0,0.0,0.0
1140,Pick up puzzle piece,24,0,0.0,0.0,0.0
1141,Place piece into puzzle,22,0,0.0,0.0,0.0
1142,Manipulate puzzle piece,32,0,0.0,0.0,0.0
1143,Observe puzzle progress,27,0,0.0,0.0,0.0
1144,Reach for puzzle piece,11,0,0.0,0.0,0.0
1145,Attempt to fit puzzle piece,27,0,0.0,0.0,0.0
1146,Sort puzzle pieces,34,0,0.0,0.0,0.0
1147,Walking across the room,20,0,0.0,0.0,0.0
1148,Approaching the table,16,0,0.0,0.0,0.0
1149,Preparing to craft,12,0,0.0,0.0,0.0
1150,Picking up crafting material,13,0,0.0,0.0,0.0
1151,Pick up small piece of material,10,0,0.0,0.0,0.0
1152,Manipulate material,16,0,0.0,0.0,0.0
1153,Place material,14,0,0.0,0.0,0.0
1154,Manipulate yellow strip,23,0,0.0,0.0,0.0
1155,Manipulating paper strips,22,0,0.0,0.0,0.0
1156,Manipulate bead,23,0,0.0,0.0,0.0
1157,Manipulate beads,22,0,0.0,0.0,0.0
1158,Use phone while crafting,12,0,0.0,0.0,0.0
1159,Hold and manipulate paper strip,24,0,0.0,0.0,0.0
1160,Repositioning ruler,0,0,0.0,0.0,0.0
1161,Place down ruler and pen,0,0,0.0,0.0,0.0
1162,Walk through hallway,0,0,0.0,0.0,0.0
1163,Fold cardboard edge,0,0,0.0,0.0,0.0
1164,Pick up cardboard square,0,0,0.0,0.0,0.0
1165,Drop cardboard square into box,0,0,0.0,0.0,0.0
1166,Retrieve hand to table,0,0,0.0,0.0,0.0
1167,Pick up cardboard stack,0,0,0.0,0.0,0.0
1168,Walk with cardboard,0,0,0.0,0.0,0.0
1169,Deposit cardboard squares,0,0,0.0,0.0,0.0
1170,Move away from collection box,0,0,0.0,0.0,0.0
1171,Walking through office hallway,0,0,0.0,0.0,0.0
1172,Approaching work table,0,0,0.0,0.0,0.0
1173,Grasp cardboard sheet,0,0,0.0,0.0,0.0
1174,Cut cardboard sheet with scissors,0,0,0.0,0.0,0.0
1175,Set down utility knife,0,0,0.0,0.0,0.0
1176,Sort cut cardboard,0,0,0.0,0.0,0.0
1177,Prepare to cut cardboard,0,0,0.0,0.0,0.0
1178,Cut cardboard sheet,0,0,0.0,0.0,0.0
1179,Score cardboard,0,0,0.0,0.0,0.0
1180,Place cardboard square,0,0,0.0,0.0,0.0
1181,Sort buttons,28,0,0.0,0.0,0.0
1182,Arrange buttons in a line,29,0,0.0,0.0,0.0
1183,Sort and arrange buttons,32,0,0.0,0.0,0.0
1184,Sort button,31,0,0.0,0.0,0.0
1185,Sort and adjust button line,29,0,0.0,0.0,0.0
1186,Sort and place buttons,31,0,0.0,0.0,0.0
1187,Walking in the hallway,22,0,0.0,0.0,0.0
1188,Approaching and pressing the door switch,23,0,0.0,0.0,0.0
1189,Entering the VR training room,20,0,0.0,0.0,0.0
1190,Greeting/acknowledging participants,26,0,0.0,0.0,0.0
1191,Move through the training room,22,0,0.0,0.0,0.0
1192,Manipulate plastic strips,28,0,0.0,0.0,0.0
1193,Manipulate plastic strip,37,0,0.0,0.0,0.0
1194,Hold and bend plastic strip,23,0,0.0,0.0,0.0
1195,Bend and manipulate plastic strip,30,0,0.0,0.0,0.0
1196,Fold plastic strip,57,0,0.0,0.0,0.0
1197,Move cardboard sheet,0,0,0.0,0.0,0.0
1198,Trim cardboard,0,0,0.0,0.0,0.0
1199,Sort buttons by color,0,0,0.0,0.0,0.0
1200,Sort button by color,0,0,0.0,0.0,0.0
1201,Place button in group,0,0,0.0,0.0,0.0
1202,Move away from table,0,0,0.0,0.0,0.0
1203,Return to sorting,0,0,0.0,0.0,0.0
1204,Manipulate paper decoration,44,0,0.0,0.0,0.0
1205,Manipulate paper edge,37,0,0.0,0.0,0.0
1206,Placing paper strip,42,0,0.0,0.0,0.0
1207,Securing paper structure,37,0,0.0,0.0,0.0
1208,Manipulate adhesive strip,44,0,0.0,0.0,0.0
1209,Secure paper edges with adhesive,40,0,0.0,0.0,0.0
1210,Record count,18,0,0.0,0.0,0.0
1211,Sort beads and write count,18,0,0.0,0.0,0.0
1212,Counting and organizing beads,20,0,0.0,0.0,0.0
1213,Pick up star bead,14,0,0.0,0.0,0.0
1214,Place and count bead,19,0,0.0,0.0,0.0
1215,Arrange star beads,17,0,0.0,0.0,0.0
1216,Counting star beads,17,0,0.0,0.0,0.0
1217,Retrieving more beads,13,0,0.0,0.0,0.0
1218,Adjust paper,13,0,0.0,0.0,0.0
1219,Gather star beads,13,0,0.0,0.0,0.0
1220,Arrange star beads for counting,15,0,0.0,0.0,0.0
1221,Sort and count beads,18,0,0.0,0.0,0.0
